address,latitude,longitude
481 SEMBAWANG DR,1.45274815,103.8150242
473 SEMBAWANG DR,1.45122555,103.816282
476 SEMBAWANG DR,1.45152285,103.8169019
477 SEMBAWANG DR,1.4522461,103.8165567
418 CANBERRA RD,1.4524045,103.8192509
191B RIVERVALE DR,1.39454545,103.9040634
246 COMPASSVALE RD,1.39251055,103.8991563
250C COMPASSVALE ST,1.3927685,103.8998108
248 COMPASSVALE RD,1.39281555,103.8987252
116B RIVERVALE DR,1.3821894,103.9021814
254 COMPASSVALE RD,1.3942736,103.8998546
109 RIVERVALE WALK,1.3832842,103.8995811
259C COMPASSVALE RD,1.39351695,103.8982238
667 WOODLANDS RING RD,1.43864205,103.7979742
519 WOODLANDS DR 14,1.4346778,103.7919169
668 WOODLANDS RING RD,1.438635,103.7982863
518 WOODLANDS DR 14,1.4344198,103.791516
764 BEDOK RESERVOIR VIEW,1.33585955,103.9353876
104B DEPOT RD,1.2805171,103.8121681
52 CIRCUIT RD,1.32419615,103.8855398
679C JURONG WEST CTRL 1,1.34408765,103.7065687
667A JURONG WEST ST 65,1.34168005,103.7012699
663B JURONG WEST ST 65,1.33811255,103.7016067
683C JURONG WEST ST 64,1.3433274,103.704671
685C JURONG WEST CTRL 1,1.34254975,103.7041881
182 STIRLING RD,1.2950652,103.8052628
478 SEMBAWANG DR,1.45261025,103.816288
474 SEMBAWANG DR,1.45088095,103.8165329
480 SEMBAWANG DR,1.4522408,103.8152462
101 RIVERVALE WALK,1.38268395,103.8993469
186C RIVERVALE DR,1.39287195,103.9051036
117A RIVERVALE DR,1.3835346,103.9022099
188B RIVERVALE DR,1.3950208,103.9052951
227D COMPASSVALE DR,1.38703275,103.901351
117B RIVERVALE DR,1.3836531,103.9028317
188A RIVERVALE DR,1.3943368,103.9050352
192B RIVERVALE DR,1.3942358,103.902992
684A WOODLANDS DR 73,1.4411839,103.8050818
522 WOODLANDS DR 14,1.433738,103.7938763
517 WOODLANDS DR 14,1.43416135,103.7915149
681C WOODLANDS DR 62,1.4397965,103.8030728
684B WOODLANDS DR 73,1.4414631,103.805358
671 WOODLANDS DR 71,1.4391409,103.798883
299 YISHUN ST 20,1.4364985,103.8345189
762 BEDOK RESERVOIR VIEW,1.3363128,103.9345917
768 BEDOK RESERVOIR VIEW,1.33566755,103.9373301
769 BEDOK RESERVOIR VIEW,1.3358626,103.9377498
63A LENGKOK BAHRU,1.28970785,103.8152855
668 CHOA CHU KANG CRES,1.40159175,103.7502668
975 HOUGANG ST 91,1.37720245,103.8796007
648C JURONG WEST ST 61,1.33898975,103.6979677
650B JURONG WEST ST 61,1.3382444,103.6961617
683A JURONG WEST CTRL 1,1.3426255,103.7054145
683B JURONG WEST CTRL 1,1.3426255,103.7054145
686C JURONG WEST CTRL 1,1.3422621,103.7043211
58 STRATHMORE AVE,1.2931516,103.8107122
470 SEMBAWANG DR,1.4516567,103.8153827
360B ADMIRALTY DR,1.4487328,103.8152118
475 SEMBAWANG DR,1.45109195,103.8171287
353A ADMIRALTY DR,1.45058,103.8191815
244 COMPASSVALE RD,1.3934442,103.8991644
227B COMPASSVALE DR,1.38729425,103.9006418
190B RIVERVALE DR,1.3942802,103.9021269
117C RIVERVALE DR,1.3834655,103.9032177
138 RIVERVALE ST,1.388622,103.904579
292B COMPASSVALE ST,1.3955935,103.8990262
192A RIVERVALE DR,1.39431045,103.9035607
245 COMPASSVALE RD,1.39301395,103.8991751
250A COMPASSVALE ST,1.39167545,103.9000566
122 LOR 2 TOA PAYOH,1.3397886,103.846371
672 WOODLANDS DR 71,1.4395564,103.7998139
298 YISHUN ST 20,1.4360541,103.8347368
767 BEDOK RESERVOIR VIEW,1.3359167,103.9369444
11 CHAI CHEE RD,1.3268732,103.9249266
770 BEDOK RESERVOIR VIEW,1.33602935,103.9381645
69 REDHILL CL,1.2849468,103.8181605
454 CLEMENTI AVE 3,1.3122497,103.7664593
648B JURONG WEST ST 61,1.33846485,103.6979992
180 YUNG SHENG RD,1.333777,103.7211865
665A JURONG WEST ST 64,1.34001525,103.7030879
679B JURONG WEST CTRL 1,1.3438894,103.7060673
648A JURONG WEST ST 61,1.33842565,103.6975493
686A JURONG WEST CTRL 1,1.3417407,103.7048204
405 ADMIRALTY LINK,1.4533661,103.8160404
360C ADMIRALTY DR,1.448655,103.8147538
419 CANBERRA RD,1.4521939,103.8189488
121A RIVERVALE DR,1.38668085,103.9052508
260A SENGKANG EAST WAY,1.3929399,103.8953082
189C RIVERVALE DR,1.3954097,103.903411
250D COMPASSVALE ST,1.3932579,103.8998987
186D RIVERVALE DR,1.3933587,103.9053693
122E RIVERVALE DR,1.387778,103.9057345
119A RIVERVALE DR,1.3842101,103.903447
250B COMPASSVALE ST,1.3922557,103.8998095
156 LOR 1 TOA PAYOH,1.33255225,103.8450686
297 YISHUN ST 20,1.4358188,103.8352833
596A ANG MO KIO ST 52,1.3729018,103.8516204
354 ANG MO KIO ST 32,1.36396695,103.8519938
766 BEDOK RESERVOIR VIEW,1.33606505,103.936558
763 BEDOK RESERVOIR VIEW,1.33615585,103.934964
774 BEDOK RESERVOIR VIEW,1.336543,103.9367767
68 REDHILL CL,1.2849468,103.8181605
2A BOON TIONG RD,1.28649045,103.8331933
649A JURONG WEST ST 61,1.3380603,103.6973415
686B JURONG WEST CTRL 1,1.34195605,103.7045776
681A JURONG WEST CTRL 1,1.344388,103.7051944
622 JURONG WEST ST 61,1.3407142,103.6990981
60 STRATHMORE AVE,1.2925466,103.8119265
356C ADMIRALTY DR,1.4493253,103.8179516
413 SEMBAWANG DR,1.45160205,103.8177426
417 CANBERRA RD,1.4520108,103.8194464
420 CANBERRA RD,1.45251745,103.8185442
185B RIVERVALE CRES,1.3929461,103.9069947
185A RIVERVALE CRES,1.3932392,103.9071655
191A RIVERVALE DR,1.393735,103.9035243
261C SENGKANG EAST WAY,1.3933101,103.8948718
185C RIVERVALE CRES,1.39322185,103.9065576
261B SENGKANG EAST WAY,1.3935917,103.8941748
186B RIVERVALE DR,1.3927411,103.9053656
261A SENGKANG EAST WAY,1.3941657,103.8943638
187B RIVERVALE DR,1.3943615,103.9059415
142 LOR 2 TOA PAYOH,1.3357053,103.8450436
773 BEDOK RESERVOIR VIEW,1.33639925,103.9373625
772 BEDOK RESERVOIR VIEW,1.3365215,103.9379824
63B LENGKOK BAHRU,1.2894749,103.8157236
179 LOMPANG RD,1.3797897,103.7651273
674A CHOA CHU KANG CRES,1.4016493,103.746444
601 JURONG WEST ST 62,1.3398018,103.700338
184 STIRLING RD,1.2956737,103.8042775
414 SEMBAWANG DR,1.4513199,103.8181437
403 ADMIRALTY LINK,1.45394475,103.8161498
356B ADMIRALTY DR,1.4492208,103.8174199
471 SEMBAWANG DR,1.45198285,103.8158042
121B RIVERVALE DR,1.38642205,103.9048742
187A RIVERVALE DR,1.3938706,103.9058999
203A COMPASSVALE RD,1.3865383,103.8953649
225C COMPASSVALE WALK,1.3884988,103.8988795
121 RIVERVALE DR,1.3867855,103.9045443
302A ANCHORVALE LINK,1.38774155,103.8913621
257A COMPASSVALE RD,1.3924873,103.8974478
120C RIVERVALE DR,1.3851877,103.9039184
577 WOODLANDS DR 16,1.43100785,103.7965785
575 WOODLANDS DR 16,1.4316537,103.7981551
323 ANG MO KIO AVE 3,1.367887,103.8477376
406 ANG MO KIO AVE 10,1.3620006,103.8538703
350 ANG MO KIO ST 32,1.3637277,103.8500341
771 BEDOK RESERVOIR VIEW,1.3359523,103.9389363
112A DEPOT RD,1.2815592,103.8081396
666 CHOA CHU KANG CRES,1.4027531,103.7505603
374 HOUGANG ST 31,1.36288995,103.8898318
37 TEBAN GDNS RD,1.320568,103.7423574
617 JURONG WEST ST 65,1.34093925,103.7006226
624 JURONG WEST ST 61,1.3409635,103.69772
669A JURONG WEST ST 64,1.3429992,103.7033256
623 JURONG WEST ST 61,1.34052395,103.6980509
613 JURONG WEST ST 62,1.3398836,103.7006475
680B JURONG WEST CTRL 1,1.3450063,103.7053403
673A JURONG WEST ST 65,1.34428095,103.7012355
660D JURONG WEST ST 64,1.33647555,103.7034723
401 ADMIRALTY LINK,1.4542236,103.8158092
340B SEMBAWANG CL,1.44724075,103.8181929
120A RIVERVALE DR,1.3860161,103.9039763
119B RIVERVALE DR,1.38421395,103.9028302
120B RIVERVALE DR,1.38579775,103.9044596
190A RIVERVALE DR,1.39506465,103.9031055
251 COMPASSVALE ST,1.3937182,103.9000069
121C SENGKANG EAST WAY,1.3863695,103.9054019
203D COMPASSVALE RD,1.3873064,103.8955138
257B COMPASSVALE RD,1.39257295,103.8970169
588 WOODLANDS DR 16,1.42823095,103.7947121
10 CHAI CHEE RD,1.3274203,103.9246577
177 LOMPANG RD,1.37999935,103.7651484
178 LOMPANG RD,1.3803906,103.7647143
974 HOUGANG ST 91,1.37766625,103.8793729
649B JURONG WEST ST 61,1.3380705,103.698357
621 JURONG WEST ST 65,1.3410727,103.6997519
602 JURONG WEST ST 62,1.3392539,103.7002454
620 JURONG WEST ST 65,1.34144675,103.6993808
341 SEMBAWANG CL,1.447072,103.8187645
340A SEMBAWANG CL,1.4475413,103.8177325
356A ADMIRALTY DR,1.4494889,103.8169284
411 SEMBAWANG DR,1.4523077,103.8180463
504C CANBERRA LINK,1.45025205,103.8233438
412 SEMBAWANG DR,1.4520248,103.8184148
186A RIVERVALE DR,1.3930692,103.9057156
122 SENGKANG EAST WAY,1.38668105,103.906872
203C COMPASSVALE RD,1.3864872,103.8955084
185D RIVERVALE CRES,1.393827,103.9063128
202 COMPASSVALE DR,1.3881348,103.892783
295C COMPASSVALE CRES,1.39733995,103.8999827
204C COMPASSVALE DR,1.3875956,103.8947533
121D SENGKANG EAST WAY,1.385854,103.9053777
119D RIVERVALE DR,1.38546325,103.9035209
578 WOODLANDS DR 16,1.4313543,103.79667
637 WOODLANDS RING RD,1.43738195,103.8024753
582 WOODLANDS DR 16,1.4303114,103.7957695
576 WOODLANDS DR 16,1.4304644,103.796872
14A TELOK BLANGAH CRES,1.27784375,103.8208679
109B DEPOT RD,1.2814191,103.8028474
120A KIM TIAN PL,1.2832323,103.8278899
180 LOMPANG RD,1.3789269,103.7649024
105 CLEMENTI ST 12,1.3225576,103.7700932
65 TEBAN GDNS RD,1.3219768,103.7391894
669D JURONG WEST ST 64,1.3434752,103.7032274
618 JURONG WEST ST 65,1.3415501,103.7004347
648D JURONG WEST ST 61,1.33935085,103.6978741
402 ADMIRALTY LINK,1.4538407,103.8155844
410 SEMBAWANG DR,1.45278705,103.8180539
422 CANBERRA RD,1.453263,103.8182029
350B CANBERRA RD,1.4505682,103.8206342
588C MONTREAL DR,1.45052705,103.8246824
424 CANBERRA RD,1.4538829,103.8187878
357B ADMIRALTY DR,1.4503174,103.8174856
421 CANBERRA RD,1.4530214,103.8186871
472 SEMBAWANG DR,1.4517214,103.8161904
409 SEMBAWANG DR,1.4530607,103.8176719
119C RIVERVALE DR,1.38494955,103.9031396
196 RIVERVALE DR,1.39284125,103.9031401
204B COMPASSVALE DR,1.3873449,103.8944993
303B ANCHORVALE LINK,1.3874086,103.8898766
195 RIVERVALE DR,1.39327485,103.9026637
141 LOR 2 TOA PAYOH,1.3352649,103.8456343
579 WOODLANDS DR 16,1.4307994,103.7958539
580 WOODLANDS DR 16,1.43053895,103.796289
2C BOON TIONG RD,1.2868491,103.8328144
121A KIM TIAN PL,1.28262025,103.8282446
616 SENJA RD,1.3849463,103.7610376
615 BT PANJANG RING RD,1.3850709,103.7623141
178 YUNG SHENG RD,1.33332115,103.7209096
604 JURONG WEST ST 62,1.33858695,103.7001025
603 JURONG WEST ST 62,1.33884895,103.7003161
610 JURONG WEST ST 65,1.33817915,103.7010716
605 JURONG WEST ST 62,1.33850645,103.6995017
619 JURONG WEST ST 65,1.34150755,103.699821
425 CANBERRA RD,1.45427035,103.818721
360A ADMIRALTY DR,1.4492905,103.8159018
357 ADMIRALTY DR,1.4499059,103.8164536
503B CANBERRA LINK,1.45053225,103.8221559
357C ADMIRALTY DR,1.4497999,103.8175433
501A WELLINGTON CIRCLE,1.4516317,103.8208081
352C CANBERRA RD,1.4498332,103.8198501
193 RIVERVALE DR,1.3933984,103.901561
194 RIVERVALE DR,1.39283815,103.9015359
258D COMPASSVALE RD,1.3935361,103.8969748
298A COMPASSVALE ST,1.3951457,103.9016414
297B COMPASSVALE ST,1.39485825,103.901266
262D COMPASSVALE ST,1.39426155,103.8948477
204A COMPASSVALE DR,1.3881428,103.8950473
257C COMPASSVALE RD,1.3929205,103.8962228
670 WOODLANDS DR 71,1.4388137,103.799282
596C ANG MO KIO ST 52,1.3729018,103.8516204
112B DEPOT RD,1.28164125,103.807736
111A DEPOT RD,1.2810624,103.8088651
456 CLEMENTI AVE 3,1.3119325,103.7670554
5 PINE CL,1.3070797,103.8827693
179 YUNG SHENG RD,1.3337791,103.7208144
183 YUNG SHENG RD,1.3333272,103.7226339
682A JURONG WEST CTRL 1,1.3439763,103.705429
184 YUNG SHENG RD,1.3333422,103.7222914
662B JURONG WEST ST 64,1.3371437,103.7032519
625 JURONG WEST ST 61,1.34135,103.6986244
662D JURONG WEST ST 64,1.33695905,103.7041908
469 ADMIRALTY DR,1.448953,103.8139283
359A ADMIRALTY DR,1.4496303,103.815478
503C CANBERRA LINK,1.4505655,103.8226125
341B SEMBAWANG CL,1.4480186,103.8184444
353B ADMIRALTY DR,1.4502006,103.8193297
298D COMPASSVALE ST,1.3956677,103.9011882
298B COMPASSVALE ST,1.3954675,103.9020518
303A ANCHORVALE LINK,1.38722275,103.8912001
201C COMPASSVALE DR,1.3879626,103.8934091
259A COMPASSVALE RD,1.39399235,103.8970284
200D SENGKANG EAST RD,1.387193,103.8933696
261D SENGKANG EAST WAY,1.39379875,103.8948887
258A COMPASSVALE RD,1.39304775,103.8970143
260C SENGKANG EAST WAY,1.394087,103.8953855
584 WOODLANDS DR 16,1.42962135,103.7948603
508 ANG MO KIO AVE 8,1.37378185,103.8490253
353 ANG MO KIO ST 32,1.36401545,103.8516218
700C ANG MO KIO AVE 6,1.369514,103.8465225
45 KIM CHENG ST,1.2845581,103.8319423
120 KIM TIAN PL,1.28293415,103.8280155
121 KIM TIAN PL,1.2826888,103.8285559
457 CHOA CHU KANG AVE 4,1.3787542,103.7362146
455 CLEMENTI AVE 3,1.31211715,103.7667351
460 CLEMENTI AVE 3,1.31113625,103.7670283
608 JURONG WEST ST 65,1.33804,103.7003224
666A JURONG WEST ST 65,1.33967635,103.7016734
181 YUNG SHENG RD,1.3337768,103.7217729
467B ADMIRALTY DR,1.4513187,103.8137594
468D ADMIRALTY DR,1.4508488,103.8143307
404 ADMIRALTY LINK,1.45432815,103.8163804
504B MONTREAL DR,1.4509915,103.823378
351C CANBERRA RD,1.4513086,103.8197207
359 ADMIRALTY DR,1.4497269,103.8159708
468A ADMIRALTY DR,1.4505925,103.813844
501B WELLINGTON CIRCLE,1.45216775,103.8212545
407 SEMBAWANG DR,1.45338165,103.8168
203E COMPASSVALE RD,1.38764675,103.8961616
262A COMPASSVALE ST,1.39539905,103.8951721
298C COMPASSVALE ST,1.3962775,103.9010174
297A COMPASSVALE ST,1.3950661,103.9004703
197 RIVERVALE DR,1.39256295,103.9035564
115B YISHUN RING RD,1.4332696,103.8270194
351 ANG MO KIO ST 32,1.3643093,103.8503091
352 ANG MO KIO ST 32,1.36409465,103.8509516
109A DEPOT RD,1.2814191,103.8028474
8B BOON TIONG RD,1.2871074,103.8303361
8A BOON TIONG RD,1.2865781,103.8301074
273D JURONG WEST AVE 3,1.35226935,103.7030885
659A JURONG WEST ST 65,1.336842,103.7024454
680A JURONG WEST CTRL 1,1.3446006,103.7055297
669C JURONG WEST ST 64,1.3433973,103.7026591
177 YUNG SHENG RD,1.3333316,103.7213303
606 JURONG WEST ST 65,1.33802325,103.6994293
682B JURONG WEST CTRL 1,1.34361385,103.7056646
183 STIRLING RD,1.29569615,103.8048385
359C ADMIRALTY DR,1.4492121,103.8146371
501C WELLINGTON CIRCLE,1.4513058,103.8219649
469B ADMIRALTY DR,1.4483941,103.8132766
467A ADMIRALTY DR,1.4525394,103.8137299
341A SEMBAWANG CL,1.4475319,103.8186731
504D MONTREAL DR,1.45059805,103.8239702
350A CANBERRA RD,1.4505682,103.8206342
359B ADMIRALTY DR,1.4494534,103.8150595
200B SENGKANG EAST RD,1.3870759,103.8926245
122D RIVERVALE DR,1.38723195,103.9059025
303C ANCHORVALE LINK,1.3877387,103.8903384
203B COMPASSVALE RD,1.3869385,103.8945616
291D COMPASSVALE ST,1.3968189,103.8986362
258B COMPASSVALE RD,1.39287405,103.8975591
260B SENGKANG EAST WAY,1.39360465,103.8954337
311C ANCHORVALE LANE,1.3915909,103.8845816
200A SENGKANG EAST RD,1.3872539,103.8920425
111B DEPOT RD,1.28117855,103.8085488
73A REDHILL RD,1.28798455,103.816749
651 SENJA LINK,1.38659075,103.7636353
660A JURONG WEST ST 64,1.3357835,103.7042636
633 JURONG WEST ST 65,1.34343065,103.6991853
661C JURONG WEST ST 64,1.33621665,103.7052719
659C JURONG WEST ST 65,1.33645605,103.7017435
631 JURONG WEST ST 65,1.3432823,103.7002593
661B JURONG WEST ST 64,1.3358833,103.7055648
669B JURONG WEST ST 64,1.34291865,103.7027593
632 JURONG WEST ST 65,1.3438159,103.6996691
611 JURONG WEST ST 65,1.3389389,103.7009574
662A JURONG WEST ST 64,1.33693545,103.7028927
661A JURONG WEST ST 64,1.33565935,103.7050696
17 JLN TENTERAM,1.3277896,103.8602023
176D EDGEFIELD PLAINS,1.3979079,103.9095067
469A ADMIRALTY DR,1.4496087,103.8135026
352A CANBERRA RD,1.4506309,103.8196382
354B ADMIRALTY DR,1.4503903,103.8186954
351B CANBERRA RD,1.45089135,103.8199867
501D WELLINGTON CIRCLE,1.4511342,103.8223807
353C ADMIRALTY DR,1.4497246,103.8192674
291A COMPASSVALE ST,1.39571895,103.8977907
299B COMPASSVALE ST,1.3970617,103.9012533
201A COMPASSVALE DR,1.38879915,103.8925161
201B COMPASSVALE DR,1.38850465,103.8940006
301A ANCHORVALE DR,1.38916525,103.8918539
161 LOR 1 TOA PAYOH,1.3302414,103.8448404
160 LOR 1 TOA PAYOH,1.33629445,103.8546977
613 BT PANJANG RING RD,1.3844543,103.7620419
653 SENJA LINK,1.3868126,103.7630314
467 SEGAR RD,1.38786665,103.773241
367 CLEMENTI AVE 2,1.3129058,103.7717507
628 JURONG WEST ST 65,1.34217355,103.6994527
659D JURONG WEST ST 65,1.3364615,103.7026818
660B JURONG WEST ST 64,1.3362026,103.704175
661D JURONG WEST ST 64,1.33653465,103.704612
679A JURONG WEST CTRL 1,1.3442557,103.7058549
635 JURONG WEST ST 65,1.3426423,103.6982613
273A JURONG WEST AVE 3,1.35143835,103.703519
15 FARRER PK RD,1.3110792,103.8517378
196B PUNGGOL FIELD,1.39902955,103.9071911
174A EDGEDALE PLAINS,1.39643755,103.9112597
56 STRATHMORE AVE,1.29284665,103.8100269
350C CANBERRA RD,1.45012915,103.8210507
351A CANBERRA RD,1.4504107,103.8202211
354C ADMIRALTY DR,1.4506356,103.818216
291B COMPASSVALE ST,1.39592345,103.8984363
122A SENGKANG EAST WAY,1.3865591,103.9060137
307A ANCHORVALE RD,1.3894466,103.8878183
585 WOODLANDS DR 16,1.42929755,103.7954742
316A ANG MO KIO ST 31,1.36462145,103.8470803
9 CANTONMENT CL,1.27531455,103.8392052
118A JLN MEMBINA,1.281598,103.8255851
74A REDHILL RD,1.2880105,103.816317
623 SENJA RD,1.38630285,103.762205
621 SENJA RD,1.3861728,103.7627441
620 BT PANJANG RING RD,1.3858349,103.7616248
609 BT PANJANG RING RD,1.3830797,103.7615302
689A CHOA CHU KANG DR,1.4030723,103.7503982
686C CHOA CHU KANG CRES,1.4046415,103.7490618
96 ALJUNIED CRES,1.32165185,103.8854385
39 TEBAN GDNS RD,1.3213859,103.7428219
182 YUNG SHENG RD,1.3337778,103.7224528
657B JURONG WEST ST 65,1.33595415,103.7008752
665B JURONG WEST ST 64,1.3398316,103.7030107
659B JURONG WEST ST 65,1.33681915,103.7017254
652C JURONG WEST ST 61,1.3365965,103.6973459
126A EDGEDALE PLAINS,1.3942382,103.9115329
55 STRATHMORE AVE,1.29337585,103.8094922
311A ANCHORVALE LANE,1.39095825,103.8842229
307C ANCHORVALE RD,1.38995795,103.8868909
305D ANCHORVALE LINK,1.3890292,103.8873242
260D SENGKANG EAST WAY,1.39426665,103.8961649
115C YISHUN RING RD,1.4335666,103.8273602
315A ANG MO KIO ST 31,1.3643904,103.8466656
596D ANG MO KIO ST 52,1.3729018,103.8516204
619 BT PANJANG RING RD,1.3858547,103.7623819
650 SENJA LINK,1.3866348,103.7630602
465 SEGAR RD,1.38725495,103.7727244
652 SENJA LINK,1.3868126,103.7630314
614 SENJA RD,1.3844696,103.760866
611 BT PANJANG RING RD,1.3839502,103.7618152
622 SENJA RD,1.38610745,103.7613158
607 SENJA RD,1.38260575,103.7614308
651A JURONG WEST ST 61,1.3370437,103.6978631
634 JURONG WEST ST 65,1.34307965,103.6989693
6 BEACH RD,1.3040228,103.8644039
126C EDGEDALE PLAINS,1.3940735,103.9106509
468C ADMIRALTY DR,1.4504504,103.8147693
301B ANCHORVALE DR,1.3893534,103.8914845
253 COMPASSVALE ST,1.3940759,103.9004564
299C COMPASSVALE ST,1.3964179,103.9017274
305A ANCHORVALE LINK,1.3885516,103.8879907
290C COMPASSVALE CRES,1.39695465,103.8974955
299A COMPASSVALE ST,1.3959619,103.9023771
296B COMPASSVALE CRES,1.39775995,103.8991473
322A ANCHORVALE DR,1.3916187,103.8923656
305C ANCHORVALE LINK,1.3890089,103.8881095
122C SENGKANG EAST WAY,1.38748335,103.9061035
306C ANCHORVALE LINK,1.39007445,103.8878784
143 LOR 2 TOA PAYOH,1.33252575,103.8473865
131C KIM TIAN RD,1.2803453,103.8287269
131B KIM TIAN RD,1.2809001,103.828363
654 SENJA RD,1.38753835,103.7642828
471 SEGAR RD,1.38814985,103.7731185
608 SENJA RD,1.3828831,103.761347
7 PINE CL,1.3074551,103.8827085
651B JURONG WEST ST 61,1.3370769,103.6984183
666B JURONG WEST ST 65,1.3396925,103.7020233
662C JURONG WEST ST 64,1.3373639,103.7041881
416 CANBERRA RD,1.4518666,103.8190065
507D WELLINGTON CIRCLE,1.4513406,103.8229144
305B ANCHORVALE LINK,1.3891386,103.8886176
183B RIVERVALE CRES,1.39131415,103.9082825
307D ANCHORVALE RD,1.3903605,103.8862535
321C ANCHORVALE DR,1.39057125,103.8915022
308B ANCHORVALE RD,1.38996425,103.8865302
308C ANCHORVALE RD,1.3896105,103.8863746
308A ANCHORVALE RD,1.3898655,103.885945
404B FERNVALE LANE,1.3882662,103.8734899
583 WOODLANDS DR 16,1.4304531,103.7953512
309A ANG MO KIO ST 31,1.3660402,103.8465286
17 TELOK BLANGAH CRES,1.27724885,103.821333
17 CANTONMENT CL,1.2738203,103.8398832
119D KIM TIAN RD,1.28197515,103.8279368
618 SENJA RD,1.3853954,103.761326
612 SENJA RD,1.3839327,103.7611469
655 SENJA RD,1.3876069,103.7645912
624 SENJA RD,1.38627615,103.7618399
610 SENJA RD,1.3834923,103.7609183
684D CHOA CHU KANG CRES,1.4047125,103.7465393
366 CLEMENTI AVE 2,1.31252755,103.7717907
274D JURONG WEST AVE 3,1.35227625,103.7043143
268A BOON LAY DR,1.3480872,103.7074985
657A JURONG WEST ST 65,1.3354216,103.7002925
674A JURONG WEST ST 65,1.34469065,103.7021115
196D PUNGGOL FIELD,1.3997072,103.9072645
354A ADMIRALTY DR,1.4500591,103.8188892
507C WELLINGTON CIRCLE,1.4521195,103.8232443
468B ADMIRALTY DR,1.4500965,103.8142318
189B RIVERVALE DR,1.3958997,103.9035773
304B ANCHORVALE LINK,1.38855045,103.8894231
296A COMPASSVALE CRES,1.39721165,103.8993257
189A RIVERVALE DR,1.3955637,103.9040246
319B ANCHORVALE DR,1.39141205,103.8905859
183D RIVERVALE CRES,1.3915968,103.9087163
322C ANCHORVALE DR,1.3919994,103.8921249
301D ANCHORVALE DR,1.3884631,103.891307
700A ANG MO KIO AVE 6,1.3698729,103.8459111
76 TELOK BLANGAH DR,1.27440375,103.8087534
119B KIM TIAN RD,1.2831479,103.8261483
470 SEGAR RD,1.3884222,103.7732249
466 SEGAR RD,1.38692485,103.7732445
276A JURONG WEST ST 25,1.3545447,103.7022143
273C JURONG WEST AVE 3,1.35195775,103.7041605
273B JURONG WEST AVE 3,1.3517479,103.7037204
275B JURONG WEST ST 25,1.3527948,103.7023213
275D JURONG WEST ST 25,1.3535707,103.702788
636 JURONG WEST ST 65,1.3422124,103.6978908
109C EDGEDALE PLAINS,1.3952433,103.9092904
507B WELLINGTON CIRCLE,1.45272335,103.8230354
507A WELLINGTON CIRCLE,1.4527583,103.8239128
352B CANBERRA RD,1.45089135,103.8199867
351D CANBERRA RD,1.4511136,103.8193029
296C COMPASSVALE CRES,1.39747185,103.8996319
292A COMPASSVALE ST,1.39613415,103.899167
290B COMPASSVALE CRES,1.3968087,103.8968715
301C ANCHORVALE DR,1.38884405,103.8909474
323C SENGKANG EAST WAY,1.3929218,103.8921683
258C COMPASSVALE RD,1.39335505,103.8975132
5A MARSILING DR,1.44022215,103.7754992
19 CANTONMENT CL,1.2738632,103.8390254
16 CANTONMENT CL,1.27390185,103.8403063
472 SEGAR RD,1.38792315,103.7725305
688A CHOA CHU KANG DR,1.4039974,103.7506144
687D CHOA CHU KANG DR,1.4038312,103.7516266
109 CLEMENTI ST 11,1.32165365,103.7703637
268B BOON LAY DR,1.34754615,103.7080576
275A JURONG WEST ST 25,1.3525061,103.7021252
268C BOON LAY DR,1.34724375,103.708263
609 JURONG WEST ST 65,1.3380286,103.7005154
174D EDGEDALE PLAINS,1.3974415,103.9099795
128B PUNGGOL FIELD WALK,1.3930592,103.9129588
354D ADMIRALTY DR,1.4509152,103.8187014
295A COMPASSVALE CRES,1.39815025,103.8995651
306A ANCHORVALE LINK,1.3901365,103.8890622
201D COMPASSVALE DR,1.38739895,103.8935719
202C SENGKANG EAST RD,1.3876593,103.8928937
325A SENGKANG EAST WAY,1.3937603,103.8910343
304A ANCHORVALE LINK,1.3881343,103.8887208
322B ANCHORVALE DR,1.39144685,103.8919425
320A ANCHORVALE DR,1.3903301,103.8907993
317C ANCHORVALE RD,1.3935017,103.8884977
589 WOODLANDS DR 16,1.4278506,103.7952292
700B ANG MO KIO AVE 6,1.3694566,103.846276
119C KIM TIAN RD,1.28151915,103.8277065
656 SENJA RD,1.3876069,103.7645912
671B KLANG LANE,1.3093563,103.8525055
672A KLANG LANE,1.3085298,103.8524395
688C CHOA CHU KANG CRES,1.40326315,103.7509227
689B CHOA CHU KANG DR,1.4030971,103.7498088
685B CHOA CHU KANG CRES,1.4036303,103.7481566
629 JURONG WEST ST 65,1.34251565,103.6996776
276C JURONG WEST ST 25,1.3531663,103.704275
658D JURONG WEST ST 65,1.3371771,103.7007813
670A JURONG WEST ST 65,1.3441852,103.7026995
133 EDGEDALE PLAINS,1.3928758,103.9104747
648 PUNGGOL CTRL,1.3976882,103.9152242
105A EDGEFIELD PLAINS,1.3969873,103.9058628
295B COMPASSVALE CRES,1.39786715,103.9002486
309A ANCHORVALE RD,1.39165015,103.8860929
202B SENGKANG EAST RD,1.3867751,103.892511
309C ANCHORVALE RD,1.3910368,103.8857301
321B ANCHORVALE DR,1.39074945,103.8924092
158A RIVERVALE CRES,1.3887586,103.9068746
587 WOODLANDS DR 16,1.4285766,103.7953466
86 TELOK BLANGAH HTS,1.27683705,103.8085095
11 CANTONMENT CL,1.2744195,103.8397293
469 SEGAR RD,1.38786665,103.773241
688B CHOA CHU KANG DR,1.3822108,103.750116
